#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Gesprchsphasen|Abschlussphase|Anfangsphase|Argumentationsphase|Beschlussphase|Informationsphase|Kommentar|Sonstiges
#T_SP=webanno.custom.Gesprchstechniken|Kommentar|Paraphrasieren|Strukturieren|Verbalisieren


#Text=L: Guten Tag Herr Grün, es freut mich sehr, mich mit Ihnen über Maxi austauschen zu können.
1-1	0-1	L	_	_	_	_	_	_	_	_	_	_	_	
1-2	1-2	:	_	_	_	_	_	_	_	_	_	_	_	
1-3	3-8	Guten	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-4	9-12	Tag	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-5	13-17	Herr	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-6	18-22	Grün	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-7	22-23	,	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-8	24-26	es	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-9	27-32	freut	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-10	33-37	mich	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-11	38-42	sehr	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-12	42-43	,	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-13	44-48	mich	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-14	49-52	mit	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-15	53-58	Ihnen	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-16	59-63	über	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-17	64-68	Maxi	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-18	69-80	austauschen	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-19	81-83	zu	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-20	84-90	können	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	
1-21	90-91	.	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	*[1]	*[19]	*[19]	Strukturieren[19]	*[19]	

#Text=Sie hatten ja gemeint, dass Sie gerne über Maxis letzte Sportnote reden möchten.
2-1	92-95	Sie	*[2]	Inhaltlicher Rahmen[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
2-2	96-102	hatten	*[2]	Inhaltlicher Rahmen[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
2-3	103-105	ja	*[2]	Inhaltlicher Rahmen[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
2-4	106-113	gemeint	*[2]	Inhaltlicher Rahmen[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
2-5	113-114	,	*[2]	Inhaltlicher Rahmen[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
2-6	115-119	dass	*[2]	Inhaltlicher Rahmen[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
2-7	120-123	Sie	*[2]	Inhaltlicher Rahmen[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
2-8	124-129	gerne	*[2]	Inhaltlicher Rahmen[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
2-9	130-134	über	*[2]	Inhaltlicher Rahmen[2]	*[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
