#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Gesprchsphasen|Abschlussphase|Anfangsphase|Argumentationsphase|Beschlussphase|Informationsphase|Kommentar
#T_SP=webanno.custom.Gesprchstechniken|Kommentar|Paraphrasieren|Strukturieren|Verbalisieren


#Text=P: Guten Tag Frau Bacher.
1-1	0-1	P	_	_	_	_	_	_	_	_	_	_	
1-2	1-2	:	_	_	_	_	_	_	_	_	_	_	
1-3	3-8	Guten	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
1-4	9-12	Tag	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
1-5	13-17	Frau	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
1-6	18-24	Bacher	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
1-7	24-25	.	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	

#Text=T: Guten Frau Heyen, schön, dass Sie mich heute anschreiben.
2-1	26-27	T	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
2-2	27-28	:	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
2-3	29-34	Guten	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
2-4	35-39	Frau	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
2-5	40-45	Heyen	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
2-6	45-46	,	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
2-7	47-52	schön	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
2-8	52-53	,	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
2-9	54-58	dass	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
2-10	59-62	Sie	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
2-11	63-67	mich	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
2-12	68-73	heute	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
2-13	74-85	anschreiben	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	
2-14	85-86	.	*[1]	Begrüßung[1]	*[1]	*[1]	*[1]	*[1]	_	_	_	_	

#Text=Funktioniert alles mit der Technik?
3-1	87-99	Funktioniert	*[2]	Sonstiges[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
3-2	100-105	alles	*[2]	Sonstiges[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
3-3	106-109	mit	*[2]	Sonstiges[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
3-4	110-113	der	*[2]	Sonstiges[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
3-5	114-121	Technik	*[2]	Sonstiges[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
3-6	121-122	?	*[2]	Sonstiges[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	

#Text=P: Ja, es funktioniert alles.
4-1	123-124	P	*[2]	Sonstiges[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
4-2	124-125	:	*[2]	Sonstiges[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
4-3	126-128	Ja	*[2]	Sonstiges[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
4-4	128-129	,	*[2]	Sonstiges[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
4-5	130-132	es	*[2]	Sonstiges[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
4-6	133-145	funktioniert	*[2]	Sonstiges[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
4-7	146-151	alles	*[2]	Sonstiges[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	
4-8	151-152	.	*[2]	Sonstiges[2]	*[2]	*[2]	*[2]	*[2]	_	_	_	_	

#Text=Danke, dass wir so kurzfristig einen Termin finden konnten.
5-1	153-158	Danke	*[3]	Smalltalk[3]	*[3]	*[3]	*[3]	*[3]	_	_	_	_	
